worker_skill_id,worker_id,skill_id
2138,849,47
2139,850,30
2140,850,27
2141,850,29
2142,850,28
2143,851,32
2144,851,31
2145,852,23
2146,852,24
2147,852,25
2148,853,21
2149,853,20
2150,853,22
2151,853,19
2152,854,11
2153,854,13
2154,854,12
2155,855,37
2156,855,38
2157,855,39
2158,856,36
2159,856,35
2160,856,34
2161,857,14
2162,857,11
2163,858,37
2164,858,38
2165,859,24
2166,859,23
2167,859,26
2168,860,44
2169,860,43
2170,861,1
2171,861,4
2172,861,3
2173,862,25
2174,862,23
2175,862,26
2176,862,24
2177,863,33
2178,863,32
2179,863,31
2180,864,14
2181,864,13
2182,864,11
2183,864,12
2184,865,45
2185,866,39
2186,866,38
2187,866,37
2188,867,45
2189,868,34
2190,868,35
2191,869,4
2192,869,3
2193,870,36
2194,870,35
2195,870,34
2196,871,46
2197,872,45
2198,873,28
2199,873,29
2200,874,40
2201,874,42
2202,874,41
2203,875,46
2204,876,15
2205,876,17
2206,876,16
2207,877,35
2208,877,34
2209,877,36
2210,878,31
2211,878,32
2212,878,33
2213,879,29
2214,879,27
2215,880,39
2216,880,38
2217,880,37
2218,881,12
2219,881,14
2220,881,13
2221,881,11
2222,882,3
2223,882,2
2224,882,5
2225,882,4
2226,883,16
2227,883,15
2228,883,18
2229,883,17
2230,884,31
2231,884,33
2232,885,27
2233,885,28
2234,885,29
2235,886,29
2236,886,30
2237,886,27
2238,887,36
2239,887,35
2240,887,34
2241,888,11
2242,888,13
2243,888,14
2244,889,46
2245,890,11
2246,890,13
2247,890,12
2248,891,30
2249,891,29
2250,892,24
2251,892,26
2252,893,37
2253,893,38
2254,894,47
2255,894,48
2256,895,43
2257,895,44
2258,896,9
2259,896,8
2260,896,10
2261,897,1
2262,897,3
2263,897,5
2264,897,4
2265,898,30
2266,898,27
2267,898,28
2268,899,46
2269,900,36
2270,900,34
2271,900,35
2272,901,30
2273,901,27
2274,901,28
2275,902,47
2276,902,48
2277,903,39
2278,903,38
2279,903,37
2280,904,27
2281,904,29
2282,904,28
2283,905,12
2284,905,14
2285,906,38
2286,906,39
2287,907,43
2288,907,44
2289,908,3
2290,908,5
2291,908,1
2292,909,32
2293,909,33
2294,910,22
2295,910,19
2296,911,40
2297,911,41
2298,911,42
2299,912,44
2300,912,43
2301,913,46
2302,914,1
2303,914,4
2304,914,2
2305,915,10
2306,915,6
2307,915,8
2308,915,7
2309,916,21
2310,916,20
2311,917,46
2312,918,5
2313,918,1
2314,918,4
2315,919,42
2316,919,41
2317,919,40
2318,920,47
2319,920,48
2320,921,11
2321,921,14
2322,921,12
2323,921,13
2324,922,35
2325,922,36
2326,923,33
2327,923,32
2328,923,31
2329,924,12
2330,924,13
2331,925,45
2332,926,46
2333,927,6
2334,927,10
2335,927,7
2336,927,9
2337,928,35
2338,928,34
2339,928,36
2340,929,47
2341,929,48
2342,930,4
2343,930,5
2344,930,3
2345,931,32
2346,931,31
2347,932,35
2348,932,34
2349,933,36
2350,933,34
2351,934,45
2352,935,46
2353,936,31
2354,936,33
2355,936,32
2356,937,21
2357,937,19
2358,938,47
2359,938,48
2360,939,18
2361,939,17
2362,939,15
2363,939,16
2364,940,37
2365,940,39
2366,941,3
2367,941,2
2368,941,4
2369,942,43
2370,942,44
2371,943,40
2372,943,41
2373,944,20
2374,944,19
2375,944,21
2376,945,28
2377,945,30
2378,946,46
2379,947,46
2380,948,36
2381,948,34
2382,948,35
2383,949,48
2384,949,47
2385,950,45
2386,951,37
2387,951,39
2388,951,38
2389,952,36
2390,952,34
2391,953,13
2392,953,14
2393,953,12
2394,953,11
2395,954,46
2396,955,46
2397,956,41
2398,956,40
2399,957,24
2400,957,23
2401,957,26
2402,957,25
2403,958,9
2404,958,6
2405,958,8
2406,958,10
2407,959,46
2408,960,15
2409,960,16
2410,960,17
2411,961,16
2412,961,17
2413,962,19
2414,962,20
2415,962,22
2416,962,21
2417,963,40
2418,963,41
2419,963,42
2420,964,45
2421,965,6
2422,965,10
2423,965,7
2424,965,8
2425,966,31
2426,966,32
2427,966,33
2428,967,22
2429,967,21
2430,967,20
2431,967,19
2432,968,26
2433,968,23
2434,969,34
2435,969,36
2436,970,16
2437,970,17
2438,971,17
2439,971,18
2440,971,16
2441,971,15
2442,972,37
2443,972,39
2444,973,9
2445,973,7
2446,973,8
2447,974,42
2448,974,41
2449,974,40
2450,975,35
2451,975,34
2452,975,36
2453,976,41
2454,976,42
2455,976,40
2456,977,1
2457,977,4
2458,977,2
2459,977,5
2460,978,48
2461,978,47
2462,979,48
2463,979,47
2464,980,38
2465,980,37
2466,980,39
2467,981,40
2468,981,42
2469,981,41
2470,982,13
2471,982,11
2472,983,47
2473,983,48
2474,984,47
2475,984,48
2476,985,33
2477,985,31
2478,986,3
2479,986,4
2480,986,5
2481,986,2
2482,987,2
2483,987,1
2484,987,4
2485,988,4
2486,988,3
2487,988,1
2488,988,2
2489,989,46
2490,990,45
2491,991,38
2492,991,39
2493,991,37
2494,992,39
2495,992,38
2496,992,37
2497,993,46
2498,994,39
2499,994,37
2500,995,40
2501,995,41
2502,996,47
2503,996,48
2504,997,2
2505,997,1
2506,998,20
2507,998,22
2508,998,21
2509,999,11
2510,999,14
2511,999,12
2512,1000,42
2513,1000,41
2514,1000,40
2515,1001,23
2516,1001,24
2517,1002,11
2518,1002,14
2519,1003,15
2520,1003,17
2521,1003,16
2522,1004,46
2523,1005,4
2524,1005,5
2525,1006,6
2526,1006,7
2527,1006,8
2528,1007,40
2529,1007,41
2530,1007,42
2531,1008,38
2532,1008,37
2533,1008,39
2534,1009,26
2535,1009,25
2536,1009,23
2537,1010,38
2538,1010,37
2539,1010,39
2540,1011,21
2541,1011,22
2542,1011,20
2543,1011,19
2544,1012,41
2545,1012,42
2546,1013,36
2547,1013,35
2548,1014,46
2549,1015,30
2550,1015,27
2551,1016,21
2552,1016,20
2553,1017,32
2554,1017,31
2555,1018,45
2556,1019,11
2557,1019,13
2558,1019,14
2559,1019,12
2560,1020,16
2561,1020,18
2562,1020,15
2563,1020,17
2564,1021,42
2565,1021,41
2566,1021,40
2567,1022,21
2568,1022,19
2569,1022,22
2570,1022,20
2571,1023,46
2572,1024,45
2573,1025,17
2574,1025,18
2575,1025,16
2576,1025,15
2577,1026,37
2578,1026,39
2579,1027,38
2580,1027,37
2581,1028,17
2582,1028,16
2583,1029,45
2584,1030,45
2585,1031,13
2586,1031,12
2587,1032,9
2588,1032,6
2589,1032,10
2590,1033,46
2591,1034,29
2592,1034,27
2593,1034,28
2594,1035,31
2595,1035,32
2596,1036,14
2597,1036,12
2598,1036,11
2599,1037,40
2600,1037,41
2601,1037,42
2602,1038,19
2603,1038,21
2604,1038,20
2605,1039,39
2606,1039,37
2607,1039,38
2608,1040,3
2609,1040,1
2610,1041,37
2611,1041,38
2612,1041,39
2613,1042,4
2614,1042,3
2615,1042,1
2616,1043,11
2617,1043,12
2618,1043,14
2619,1043,13
2620,1044,23
2621,1044,26
2622,1044,25
2623,1044,24
2624,1045,24
2625,1045,23
2626,1045,26
2627,1045,25
2628,1046,46
2629,1047,21
2630,1047,19
2631,1047,22
2632,1048,18
2633,1048,15
2634,1048,16
2635,1049,32
2636,1049,31
2637,1049,33
2638,1050,31
2639,1050,32
2640,1051,45
2641,1052,45
2642,1053,8
2643,1053,6
2644,1053,9
2645,1054,45
2646,1055,9
2647,1055,8
2648,1055,10
2649,1055,7
2650,1056,44
2651,1056,43
2652,1057,8
2653,1057,7
2654,1058,48
2655,1058,47
2656,1059,44
2657,1059,43
2658,1060,28
2659,1060,30
2660,1061,23
2661,1061,24
2662,1061,25
2663,1062,31
2664,1062,33
2665,1062,32
2666,1063,10
2667,1063,8
2668,1063,7
2669,1064,14
2670,1064,12
2671,1064,13
2672,1064,11
2673,1065,33
2674,1065,31
2675,1065,32
2676,1066,13
2677,1066,11
2678,1066,12
2679,1066,14
2680,1067,44
2681,1067,43
2682,1068,31
2683,1068,32
2684,1068,33
2685,1069,45
2686,1070,25
2687,1070,26
2688,1070,24
2689,1071,46
2690,1072,29
2691,1072,27
2692,1072,28
2693,1073,28
2694,1073,30
2695,1073,27
2696,1074,47
2697,1074,48
2698,1075,23
2699,1075,26
2700,1075,25
2701,1075,24
2702,1076,6
2703,1076,9
2704,1077,47
2705,1077,48
2706,1078,22
2707,1078,20
2708,1078,19
2709,1079,30
2710,1079,27
2711,1080,46
2712,1081,35
2713,1081,36
2714,1082,32
2715,1082,33
2716,1082,31
2717,1083,7
2718,1083,6
2719,1083,8
2720,1083,9
2721,1084,45
2722,1085,14
2723,1085,11
2724,1086,21
2725,1086,22
2726,1086,19
2727,1086,20
2728,1087,16
2729,1087,18
2730,1087,17
2731,1088,32
2732,1088,31
2733,1089,15
2734,1089,16
2735,1089,18
2736,1089,17
2737,1090,27
2738,1090,29
2739,1090,30
2740,1090,28
2741,1091,20
2742,1091,19
2743,1091,21
2744,1091,22
2745,1092,9
2746,1092,10
2747,1092,8
2748,1092,7
2749,1093,30
2750,1093,28
2751,1094,30
2752,1094,28
2753,1094,29
2754,1095,45
2755,1096,44
2756,1096,43
2757,1097,27
2758,1097,30
2759,1097,28
2760,1097,29
2761,1098,2
2762,1098,3
2763,1099,46
2764,1100,29
2765,1100,27
2766,1101,14
2767,1101,12
2768,1101,11
2769,1102,24
2770,1102,26
2771,1102,25
2772,1102,23
2773,1103,9
2774,1103,7
2775,1103,8
2776,1103,6
2777,1104,32
2778,1104,33
2779,1105,34
2780,1105,35
2781,1106,17
2782,1106,16
2783,1106,15
2784,1106,18
2785,1107,46
2786,1108,2
2787,1108,5
2788,1109,11
2789,1109,12
2790,1109,13
2791,1110,31
2792,1110,33
2793,1111,20
2794,1111,22
2795,1111,21
2796,1111,19
2797,1112,19
2798,1112,22
2799,1112,20
2800,1113,24
2801,1113,23
2802,1113,26
2803,1114,41
2804,1114,40
2805,1114,42
2806,1115,48
2807,1115,47
2808,1116,46
2809,1117,4
2810,1117,1
2811,1117,5
2812,1118,45
2813,1119,37
2814,1119,39
2815,1120,12
2816,1120,14
2817,1121,5
2818,1121,2
2819,1122,31
2820,1122,33
2821,1122,32
2822,1123,22
2823,1123,20
2824,1124,43
2825,1124,44
2826,1125,29
2827,1125,27
2828,1125,28
2829,1125,30
2830,1126,22
2831,1126,19
2832,1127,36
2833,1127,35
2834,1127,34
2835,1128,32
2836,1128,31
2837,1129,27
2838,1129,28
2839,1130,26
2840,1130,24
2841,1130,23
2842,1130,25
2843,1131,46
2844,1132,47
2845,1132,48
2846,1133,46
2847,1134,1
2848,1134,4
2849,1135,29
2850,1135,28
2851,1135,30
2852,1136,42
2853,1136,41
2854,1137,25
2855,1137,24
2856,1138,24
2857,1138,25
2858,1138,26
2859,1139,37
2860,1139,38
2861,1139,39
2862,1140,34
2863,1140,35
2864,1140,36
2865,1141,11
2866,1141,14
2867,1142,27
2868,1142,28
2869,1143,37
2870,1143,39
2871,1143,38
2872,1144,11
2873,1144,13
2874,1144,12
2875,1144,14
2876,1145,44
2877,1145,43
2878,1146,45
2879,1147,17
2880,1147,15
2881,1147,16
2882,1147,18
2883,1148,21
2884,1148,19
2885,1149,7
2886,1149,8
2887,1150,44
2888,1150,43
2889,1151,45
2890,1152,14
2891,1152,11
2892,1152,12
2893,1153,21
2894,1153,20
2895,1153,19
2896,1154,15
2897,1154,18
2898,1154,17
2899,1155,15
2900,1155,16
2901,1155,18
2902,1155,17
2903,1156,10
2904,1156,8
2905,1156,9
2906,1157,42
2907,1157,40
2908,1158,19
2909,1158,22
2910,1158,20
2911,1158,21
2912,1159,3
2913,1159,5
2914,1160,18
2915,1160,15
2916,1160,16
2917,1160,17
2918,1161,7
2919,1161,9
2920,1161,8
2921,1162,15
2922,1162,16
2923,1162,18
2924,1163,9
2925,1163,7
2926,1164,46
2927,1165,30
2928,1165,27
2929,1166,7
2930,1166,8
2931,1167,44
2932,1167,43
2933,1168,42
2934,1168,40
2935,1169,43
2936,1169,44
2937,1170,3
2938,1170,4
2939,1170,5
2940,1170,1
2941,1171,46
2942,1172,37
2943,1172,38
2944,1172,39
2945,1173,46
2946,1174,46
2947,1175,20
2948,1175,21
2949,1176,21
2950,1176,19
2951,1176,20
2952,1177,35
2953,1177,34
2954,1177,36
2955,1178,46
2956,1179,20
2957,1179,21
2958,1179,19
2959,1179,22
2960,1180,18
2961,1180,16
2962,1180,17
2963,1181,45
2964,1182,46
2965,1183,21
2966,1183,20
2967,1183,22
2968,1184,28
2969,1184,27
2970,1184,30
2971,1184,29
2972,1185,26
2973,1185,25
2974,1185,24
2975,1186,13
2976,1186,12
2977,1186,14
2978,1187,16
2979,1187,18
2980,1188,48
2981,1188,47
2982,1189,46
2983,1190,22
2984,1190,19
2985,1190,20
2986,1191,46
2987,1192,46
2988,1193,44
2989,1193,43
2990,1194,2
2991,1194,1
2992,1194,3
2993,1194,4
2994,1195,6
2995,1195,10
2996,1196,23
2997,1196,24
2998,1196,26
2999,1196,25
3000,1197,30
3001,1197,28
3002,1197,29
3003,1197,27
3004,1198,26
3005,1198,23
3006,1198,24
3007,1198,25
3008,1199,42
3009,1199,40
3010,1200,42
3011,1200,40
3012,1200,41
3013,1201,35
3014,1201,36
3015,1202,45
3016,1203,43
3017,1203,44
3018,1204,44
3019,1204,43
3020,1205,45
3021,1206,43
3022,1206,44
3023,1207,3
3024,1207,1
3025,1208,37
3026,1208,39
3027,1209,5
3028,1209,3
3029,1209,4
3030,1209,1
3031,1210,38
3032,1210,39
3033,1210,37
3034,1211,10
3035,1211,9
3036,1211,6
3037,1212,18
3038,1212,15
3039,1213,45
3040,1214,22
3041,1214,19
3042,1214,21
3043,1214,20
3044,1215,43
3045,1215,44
3046,1216,23
3047,1216,24
3048,1216,26
3049,1217,47
3050,1217,48
3051,1218,24
3052,1218,26
3053,1218,25
3054,1218,23
3055,1219,20
3056,1219,21
3057,1219,19
3058,1220,47
3059,1220,48
3060,1221,29
3061,1221,27
3062,1221,30
3063,1222,47
3064,1222,48
3065,1223,25
3066,1223,23
3067,1224,44
3068,1224,43
3069,1225,13
3070,1225,14
3071,1226,32
3072,1226,33
3073,1226,31
3074,1227,45
3075,1228,45
3076,1229,18
3077,1229,15
3078,1229,16
3079,1229,17
3080,1230,46
3081,1231,26
3082,1231,25
3083,1231,23
3084,1231,24
3085,1232,5
3086,1232,2
3087,1232,1
3088,1233,46
3089,1234,11
3090,1234,12
3091,1235,31
3092,1235,33
3093,1235,32
3094,1236,31
3095,1236,33
3096,1236,32
3097,1237,24
3098,1237,25
3099,1238,15
3100,1238,18
3101,1239,9
3102,1239,7
3103,1239,10
3104,1240,35
3105,1240,36
3106,1240,34
3107,1241,13
3108,1241,14
3109,1241,12
3110,1241,11
3111,1242,44
3112,1242,43
3113,1243,5
3114,1243,2
3115,1244,31
3116,1244,33
3117,1244,32
3118,1245,10
3119,1245,9
3120,1246,34
3121,1246,35
3122,1246,36
3123,1247,34
3124,1247,36
3125,1247,35
3126,1248,44
3127,1248,43
3128,1249,6
3129,1249,8
3130,1250,14
3131,1250,12
3132,1250,13
3133,1251,29
3134,1251,28
3135,1251,27
3136,1252,44
3137,1252,43
3138,1253,46
3139,1254,12
3140,1254,14
3141,1255,19
3142,1255,20
3143,1255,22
3144,1255,21
3145,1256,33
3146,1256,31
3147,1256,32
3148,1257,46
3149,1258,4
3150,1258,1
3151,1259,46
3152,1260,45
3153,1261,31
3154,1261,32
3155,1261,33
3156,1262,44
3157,1262,43
3158,1263,46
3159,1264,5
3160,1264,3
3161,1264,1
3162,1264,4
3163,1265,33
3164,1265,31
3165,1265,32
3166,1266,11
3167,1266,14
3168,1267,36
3169,1267,35
3170,1267,34
3171,1268,13
3172,1268,14
3173,1268,12
3174,1268,11
3175,1269,45
3176,1270,39
3177,1270,38
3178,1270,37
3179,1271,6
3180,1271,7
3181,1271,10
3182,1272,37
3183,1272,39
3184,1273,44
3185,1273,43
3186,1274,48
3187,1274,47
3188,1275,1
3189,1275,5
3190,1275,2
3191,1275,3
3192,1276,31
3193,1276,32
3194,1276,33
3195,1277,45
3196,1278,47
3197,1278,48
3198,1279,30
3199,1279,27
3200,1279,28
3201,1280,15
3202,1280,16
3203,1280,17
3204,1280,18
3205,1281,37
3206,1281,39
3207,1281,38
3208,1282,25
3209,1282,24
3210,1282,23
3211,1282,26
3212,1283,33
3213,1283,31
3214,1283,32
3215,1284,46
3216,1285,43
3217,1285,44
3218,1286,16
3219,1286,15
3220,1287,45
3221,1288,32
3222,1288,31
3223,1289,17
3224,1289,15
3225,1290,21
3226,1290,19
3227,1290,22
3228,1291,29
3229,1291,30
3230,1292,41
3231,1292,42
3232,1292,40
3233,1293,9
3234,1293,8
3235,1293,6
3236,1293,7
3237,1294,25
3238,1294,24
3239,1294,26
3240,1295,46
3241,1296,46
3242,1297,47
3243,1297,48
3244,1298,47
3245,1298,48
3246,1299,11
3247,1299,12
3248,1300,43
3249,1300,44
3250,1301,45
3251,1302,9
3252,1302,10
3253,1302,8
3254,1302,6
3255,1303,43
3256,1303,44
3257,1304,44
3258,1304,43
3259,1305,35
3260,1305,36
3261,1305,34
3262,1306,21
3263,1306,22
3264,1306,20
3265,1307,46
3266,1308,38
3267,1308,37
3268,1308,39
3269,1309,34
3270,1309,35
3271,1309,36
3272,1310,45
3273,1311,45
3274,1312,7
3275,1312,9
3276,1312,8
3277,1313,39
3278,1313,38
3279,1313,37
3280,1314,2
3281,1314,1
3282,1314,5
3283,1315,48
3284,1315,47
3285,1316,19
3286,1316,21
3287,1316,20
3288,1317,46
3289,1318,2
3290,1318,5
3291,1318,4
3292,1319,31
3293,1319,33
3294,1319,32
3295,1320,15
3296,1320,16
3297,1320,17
3298,1320,18
3299,1321,28
3300,1321,27
3301,1321,29
3302,1321,30
3303,1322,11
3304,1322,13
3305,1322,14
3306,1322,12
3307,1323,41
3308,1323,40
3309,1324,45
3310,1325,39
3311,1325,37
3312,1325,38
3313,1326,43
3314,1326,44
3315,1327,41
3316,1327,42
3317,1328,46
3318,1329,42
3319,1329,40
3320,1329,41
3321,1330,39
3322,1330,38
3323,1330,37
3324,1331,48
3325,1331,47
3326,1332,40
3327,1332,42
3328,1333,18
3329,1333,16
3330,1333,17
3331,1334,35
3332,1334,36
3333,1334,34
3334,1335,13
3335,1335,14
3336,1336,29
3337,1336,30
3338,1336,28
3339,1337,28
3340,1337,30
3341,1338,3
3342,1338,5
3343,1338,2
3344,1338,1
3345,1339,32
3346,1339,33
3347,1339,31
3348,1340,42
3349,1340,40
3350,1341,43
3351,1341,44
3352,1342,11
3353,1342,14
3354,1342,12
3355,1343,13
3356,1343,14
3357,1343,11
3358,1343,12
3359,1344,9
3360,1344,8
3361,1345,31
3362,1345,32
3363,1345,33
3364,1346,38
3365,1346,37
3366,1347,2
3367,1347,3
3368,1348,24
3369,1348,25
3370,1348,26
3371,1348,23
3372,1349,7
3373,1349,6
3374,1350,12
3375,1350,14
3376,1351,48
3377,1351,47
3378,1352,38
3379,1352,39
3380,1352,37
3381,1353,10
3382,1353,6
3383,1353,8
3384,1353,9
3385,1354,17
3386,1354,15
3387,1355,6
3388,1355,8
3389,1356,10
3390,1356,9
3391,1356,6
3392,1357,45
3393,1358,43
3394,1358,44
3395,1359,11
3396,1359,14
3397,1359,12
3398,1360,20
3399,1360,21
3400,1361,45
3401,1362,2
3402,1362,5
3403,1363,18
3404,1363,16
3405,1363,15
3406,1364,45
3407,1365,32
3408,1365,31
3409,1365,33
3410,1366,11
3411,1366,13
3412,1367,26
3413,1367,24
3414,1368,37
3415,1368,39
3416,1368,38
3417,1369,44
3418,1369,43
3419,1370,47
3420,1370,48
3421,1371,48
3422,1371,47
3423,1372,45
3424,1373,3
3425,1373,4
3426,1373,5
3427,1374,36
3428,1374,34
3429,1374,35
3430,1375,44
3431,1375,43
3432,1376,17
3433,1376,16
3434,1377,47
3435,1377,48
3436,1378,19
3437,1378,22
3438,1378,21
3439,1378,20
3440,1379,27
3441,1379,29
3442,1379,30
3443,1379,28
3444,1380,10
3445,1380,9
3446,1380,7
3447,1380,8
3448,1381,19
3449,1381,21
3450,1382,47
3451,1382,48
3452,1383,46
3453,1384,10
3454,1384,7
3455,1384,9
3456,1385,10
3457,1385,8
3458,1385,9
3459,1385,7
3460,1386,46
3461,1387,46
3462,1388,10
3463,1388,7
3464,1388,9
3465,1388,8
3466,1389,46
3467,1390,43
3468,1390,44
3469,1391,23
3470,1391,26
3471,1392,18
3472,1392,16
3473,1393,46
3474,1394,25
3475,1394,24
3476,1395,31
3477,1395,33
3478,1395,32
3479,1396,33
3480,1396,32
3481,1397,45
3482,1398,40
3483,1398,41
3484,1399,41
3485,1399,40
3486,1399,42
3487,1400,35
3488,1400,34
3489,1401,14
3490,1401,13
3491,1402,43
3492,1402,44
3493,1403,48
3494,1403,47
3495,1404,36
3496,1404,34
3497,1404,35
3498,1405,23
3499,1405,25
3500,1405,26
3501,1406,32
3502,1406,31
3503,1406,33
3504,1407,9
3505,1407,10
3506,1407,7
3507,1408,46
3508,1409,1
3509,1409,5
3510,1409,4
3511,1409,2
3512,1410,8
3513,1410,7
3514,1410,9
3515,1411,40
3516,1411,41
3517,1411,42
3518,1412,31
3519,1412,32
3520,1412,33
3521,1413,30
3522,1413,28
3523,1414,22
3524,1414,21
3525,1414,20
3526,1415,48
3527,1415,47
3528,1416,1
3529,1416,2
3530,1416,3
3531,1417,20
3532,1417,19
3533,1417,22
3534,1418,5
3535,1418,1
3536,1418,4
3537,1418,3
3538,1419,47
3539,1419,48
3540,1420,43
3541,1420,44
3542,1421,6
3543,1421,10
3544,1421,9
3545,1421,8
3546,1422,47
3547,1422,48
3548,1423,45
3549,1424,45
3550,1425,29
3551,1425,27
3552,1425,28
3553,1426,48
3554,1426,47
3555,1427,46
3556,1428,43
3557,1428,44
3558,1429,1
3559,1429,3
3560,1430,41
3561,1430,42
3562,1430,40
3563,1431,2
3564,1431,1
3565,1432,48
3566,1432,47
3567,1433,44
3568,1433,43
3569,1434,43
3570,1434,44
3571,1435,6
3572,1435,9
3573,1436,21
3574,1436,22
3575,1437,48
3576,1437,47
3577,1438,28
3578,1438,30
3579,1438,29
3580,1438,27
3581,1439,43
3582,1439,44
3583,1440,44
3584,1440,43
3585,1441,19
3586,1441,22
3587,1442,12
3588,1442,13
3589,1442,11
3590,1443,48
3591,1443,47
3592,1444,47
3593,1444,48
3594,1445,11
3595,1445,13
3596,1445,12
3597,1446,45
3598,1447,22
3599,1447,21
3600,1448,47
3601,1448,48
3602,1449,32
3603,1449,31
3604,1450,42
3605,1450,40
3606,1450,41
3607,1451,45
3608,1452,1
3609,1452,4
3610,1453,33
3611,1453,32
3612,1453,31
3613,1454,6
3614,1454,10
3615,1455,13
3616,1455,11
3617,1455,14
3618,1455,12
3619,1456,45
3620,1457,24
3621,1457,25
3622,1457,26
3623,1457,23
3624,1458,26
3625,1458,25
3626,1458,24
3627,1458,23
3628,1459,48
3629,1459,47
3630,1460,45
3631,1461,22
3632,1461,21
3633,1461,19
3634,1461,20
3635,1462,42
3636,1462,41
3637,1462,40
3638,1463,48
3639,1463,47
3640,1464,12
3641,1464,11
3642,1464,14
3643,1464,13
3644,1465,45
3645,1466,42
3646,1466,40
3647,1466,41
3648,1467,41
3649,1467,42
3650,1467,40
3651,1468,7
3652,1468,10
3653,1468,9
3654,1469,3
3655,1469,1
3656,1470,2
3657,1470,4
3658,1470,5
3659,1470,1
3660,1471,35
3661,1471,36
3662,1471,34
3663,1472,34
3664,1472,35
3665,1473,38
3666,1473,39
3667,1473,37
3668,1474,27
3669,1474,29
3670,1474,28
3671,1475,39
3672,1475,38
3673,1476,29
3674,1476,27
3675,1476,30
3676,1476,28
3677,1477,37
3678,1477,39
3679,1477,38
3680,1478,3
3681,1478,1
3682,1478,5
3683,1478,4
3684,1479,47
3685,1479,48
3686,1480,38
3687,1480,37
3688,1480,39
3689,1481,45
3690,1482,35
3691,1482,34
3692,1482,36
3693,1483,45
3694,1484,15
3695,1484,18
3696,1485,46
3697,1486,38
3698,1486,39
3699,1486,37
3700,1487,33
3701,1487,31
3702,1487,32
3703,1488,9
3704,1488,10
3705,1488,7
3706,1489,6
3707,1489,7
3708,1489,10
3709,1489,8
3710,1490,15
3711,1490,18
3712,1490,16
3713,1491,43
3714,1491,44
3715,1492,43
3716,1492,44
3717,1493,17
3718,1493,15
3719,1494,38
3720,1494,37
3721,1495,40
3722,1495,42
3723,1495,41
3724,1496,33
3725,1496,31
3726,1497,11
3727,1497,14
3728,1497,13
3729,1498,47
3730,1498,48
3731,1499,36
3732,1499,34
3733,1499,35
3734,1500,36
3735,1500,34
3736,1500,35
3737,1501,32
3738,1501,33
3739,1501,31
3740,1502,45
3741,1503,39
3742,1503,37
3743,1503,38
3744,1504,29
3745,1504,30
3746,1504,28
3747,1504,27
3748,1505,10
3749,1505,6
3750,1506,21
3751,1506,22
3752,1507,45
3753,1508,43
3754,1508,44
3755,1509,41
3756,1509,42
3757,1510,41
3758,1510,42
3759,1510,40
3760,1511,2
3761,1511,5
3762,1511,3
3763,1512,40
3764,1512,42
3765,1512,41
3766,1513,43
3767,1513,44
3768,1514,34
3769,1514,36
3770,1514,35
3771,1515,39
3772,1515,37
3773,1515,38
3774,1516,15
3775,1516,16
3776,1516,17
3777,1516,18
3778,1517,32
3779,1517,31
3780,1517,33
3781,1518,23
3782,1518,25
3783,1519,31
3784,1519,33
3785,1519,32
3786,1520,48
3787,1520,47
3788,1521,40
3789,1521,42
3790,1521,41
3791,1522,11
3792,1522,14
3793,1522,12
3794,1522,13
3795,1523,39
3796,1523,37
3797,1523,38
3798,1524,8
3799,1524,10
3800,1524,7
3801,1525,6
3802,1525,9
3803,1526,47
3804,1526,48
3805,1527,44
