notification_id,booking_id,recipient_type,recipient_id,notification_type,message,is_read,created_at
360,180,Employer,396,Booking,Your service has been completed. Please rate the worker.,False,2025-08-08
361,181,Worker,1827,Booking,A new booking request is waiting for your response.,True,2025-06-22
362,181,Employer,104,Booking,Your booking request is pending.,False,2025-06-22
363,182,Worker,4318,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-12
364,182,Employer,11,Booking,Your service has been completed. Please rate the worker.,True,2025-08-12
365,183,Worker,6000,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-17
366,183,Employer,325,Booking,Your service has been completed. Please rate the worker.,False,2025-06-17
367,184,Worker,4330,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-02
368,184,Employer,32,Booking,Your service has been completed. Please rate the worker.,True,2025-02-02
369,185,Worker,4900,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-14
370,185,Employer,306,Booking,Your service has been completed. Please rate the worker.,False,2025-06-14
371,186,Worker,1756,Booking,A new booking request is waiting for your response.,True,2025-06-08
372,186,Employer,228,Booking,Your booking request is pending.,False,2025-06-08
373,187,Worker,632,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-14
374,187,Employer,38,Booking,Your service has been completed. Please rate the worker.,False,2025-09-14
375,188,Worker,5429,Booking,You have accepted a new booking.,False,2025-04-25
376,188,Employer,252,Booking,A worker has accepted your booking.,False,2025-04-25
377,189,Worker,4564,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-10
378,189,Employer,485,Booking,Your service has been completed. Please rate the worker.,False,2025-06-10
379,190,Worker,3280,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-22
380,190,Employer,375,Booking,Your service has been completed. Please rate the worker.,True,2025-04-22
381,191,Worker,1544,Booking,A new booking request is waiting for your response.,True,2025-10-19
382,191,Employer,355,Booking,Your booking request is pending.,True,2025-10-19
383,192,Worker,5454,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-06
384,192,Employer,469,Booking,Your service has been completed. Please rate the worker.,True,2025-03-06
385,193,Worker,2601,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-06
386,193,Employer,147,Booking,Your service has been completed. Please rate the worker.,True,2025-02-06
387,194,Worker,3280,Booking,You have accepted a new booking.,True,2025-06-02
388,194,Employer,27,Booking,A worker has accepted your booking.,False,2025-06-02
389,195,Worker,248,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-29
390,195,Employer,414,Booking,Your service has been completed. Please rate the worker.,True,2025-01-29
391,196,Worker,228,Booking,You have accepted a new booking.,False,2025-04-16
392,196,Employer,195,Booking,A worker has accepted your booking.,False,2025-04-16
393,197,Worker,3147,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-04
394,197,Employer,340,Booking,Your service has been completed. Please rate the worker.,False,2025-01-04
395,198,Worker,4357,Booking,The booking has been cancelled.,False,2025-05-27
396,198,Employer,452,Booking,Your booking has been cancelled.,True,2025-05-27
397,199,Worker,4022,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-14
398,199,Employer,305,Booking,Your service has been completed. Please rate the worker.,True,2025-03-14
399,200,Worker,2278,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-22
400,200,Employer,325,Booking,Your service has been completed. Please rate the worker.,True,2025-09-22
401,201,Worker,3915,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-04
402,201,Employer,499,Booking,Your service has been completed. Please rate the worker.,False,2025-03-04
403,202,Worker,2603,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-09
404,202,Employer,382,Booking,Your service has been completed. Please rate the worker.,False,2025-11-09
405,203,Worker,303,Booking,You have accepted a new booking.,True,2025-11-13
406,203,Employer,355,Booking,A worker has accepted your booking.,False,2025-11-13
407,204,Worker,5989,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-01
408,204,Employer,127,Booking,Your service has been completed. Please rate the worker.,False,2025-04-01
409,205,Worker,6264,Booking,A new booking request is waiting for your response.,False,2025-11-20
410,205,Employer,242,Booking,Your booking request is pending.,False,2025-11-20
411,206,Worker,6086,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-21
412,206,Employer,366,Booking,Your service has been completed. Please rate the worker.,False,2025-04-21
413,207,Worker,5495,Booking,The booking has been cancelled.,False,2025-04-05
414,207,Employer,318,Booking,Your booking has been cancelled.,False,2025-04-05
415,208,Worker,3129,Booking,The booking has been cancelled.,False,2025-09-09
416,208,Employer,314,Booking,Your booking has been cancelled.,True,2025-09-09
417,209,Worker,908,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-03
418,209,Employer,62,Booking,Your service has been completed. Please rate the worker.,False,2025-06-03
419,210,Worker,2114,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-17
420,210,Employer,499,Booking,Your service has been completed. Please rate the worker.,True,2025-06-17
421,211,Worker,2337,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-12
422,211,Employer,335,Booking,Your service has been completed. Please rate the worker.,False,2025-09-12
423,212,Worker,2910,Booking,You have accepted a new booking.,True,2025-09-13
424,212,Employer,375,Booking,A worker has accepted your booking.,True,2025-09-13
425,213,Worker,4152,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-20
426,213,Employer,148,Booking,Your service has been completed. Please rate the worker.,False,2025-12-20
427,214,Worker,507,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-25
428,214,Employer,231,Booking,Your service has been completed. Please rate the worker.,False,2025-08-25
429,215,Worker,964,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-17
430,215,Employer,220,Booking,Your service has been completed. Please rate the worker.,True,2025-01-17
431,216,Worker,5172,Booking,You have accepted a new booking.,False,2025-05-01
432,216,Employer,214,Booking,A worker has accepted your booking.,True,2025-05-01
433,217,Worker,6437,Booking,You have accepted a new booking.,True,2025-01-29
434,217,Employer,302,Booking,A worker has accepted your booking.,True,2025-01-29
435,218,Worker,2745,Booking,A new booking request is waiting for your response.,True,2025-09-30
436,218,Employer,494,Booking,Your booking request is pending.,False,2025-09-30
437,219,Worker,2073,Booking,A new booking request is waiting for your response.,False,2025-06-28
438,219,Employer,52,Booking,Your booking request is pending.,True,2025-06-28
439,220,Worker,1056,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-14
440,220,Employer,367,Booking,Your service has been completed. Please rate the worker.,False,2025-01-14
441,221,Worker,1841,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-16
442,221,Employer,166,Booking,Your service has been completed. Please rate the worker.,False,2025-06-16
443,222,Worker,4391,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-05-11
444,222,Employer,417,Booking,Your service has been completed. Please rate the worker.,True,2025-05-11
445,223,Worker,3111,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-22
446,223,Employer,248,Booking,Your service has been completed. Please rate the worker.,False,2025-11-22
447,224,Worker,1413,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-30
448,224,Employer,413,Booking,Your service has been completed. Please rate the worker.,False,2025-11-30
449,225,Worker,5010,Booking,A new booking request is waiting for your response.,True,2025-12-31
450,225,Employer,127,Booking,Your booking request is pending.,True,2025-12-31
451,226,Worker,3997,Booking,A new booking request is waiting for your response.,False,2025-03-11
452,226,Employer,432,Booking,Your booking request is pending.,True,2025-03-11
453,227,Worker,3857,Booking,You have accepted a new booking.,True,2025-02-22
454,227,Employer,426,Booking,A worker has accepted your booking.,True,2025-02-22
455,228,Worker,1899,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-23
456,228,Employer,111,Booking,Your service has been completed. Please rate the worker.,False,2025-12-23
457,229,Worker,368,Booking,You have accepted a new booking.,False,2025-01-02
458,229,Employer,203,Booking,A worker has accepted your booking.,False,2025-01-02
459,230,Worker,4329,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-22
460,230,Employer,493,Booking,Your service has been completed. Please rate the worker.,True,2025-03-22
461,231,Worker,1892,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-09
462,231,Employer,437,Booking,Your service has been completed. Please rate the worker.,True,2025-06-09
463,232,Worker,4906,Booking,You have accepted a new booking.,True,2025-12-14
464,232,Employer,477,Booking,A worker has accepted your booking.,True,2025-12-14
465,233,Worker,5265,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-18
466,233,Employer,149,Booking,Your service has been completed. Please rate the worker.,False,2025-12-18
467,234,Worker,2614,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-07
468,234,Employer,284,Booking,Your service has been completed. Please rate the worker.,True,2025-09-07
469,235,Worker,3954,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-05
470,235,Employer,413,Booking,Your service has been completed. Please rate the worker.,True,2025-01-05
471,236,Worker,6076,Booking,A new booking request is waiting for your response.,True,2025-03-01
472,236,Employer,231,Booking,Your booking request is pending.,True,2025-03-01
473,237,Worker,595,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-15
474,237,Employer,252,Booking,Your service has been completed. Please rate the worker.,True,2025-01-15
475,238,Worker,4509,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-18
476,238,Employer,219,Booking,Your service has been completed. Please rate the worker.,False,2025-07-18
477,239,Worker,4923,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-04
478,239,Employer,347,Booking,Your service has been completed. Please rate the worker.,True,2025-04-04
